1121,126.78
1122,126.32
1123,125.79
1124,126.53
1125,127.79
1126,127.8
1127,128.19
1128,130.79
1129,127.09
1130,127.34
1131,128.67
1132,131.69
1133,128.74
1134,129.76
1135,131.1
1136,129.61
1137,127.82
1138,127.54
1139,131.3
1140,124.16
1141,130.07
1142,132.75
1143,130.06
1144,128.29
1145,129.09
1146,133.75
1147,126.7
1148,129.37
1149,130.18
1150,128.74
1151,130.91
1152,130.53
1153,131.18
1154,129.76
1155,130.2
1156,127.96
1157,127.8
1158,127.36
1159,119.6
1160,113.97
1161,113.97
1162,117.91
1163,117.16
1164,117.34
1165,113.41
1166,113.41
1167,118.07
1168,118.07
1169,116.95
1170,113.41
1171,118.02
1172,114.9
1173,119.08
1174,116.65
1175,119.22
1176,117.74
1177,119.86
1178,115.69
1179,116.15
1180,117.23
1181,112.84
1182,113.64
1183,118.31
1184,118.5
1185,117.74
1186,115.62
1187,112.84
1188,114.32
1189,112.53
1190,113.89
1191,113.84
1192,115.26
1193,115.77
1194,115.14
1195,111.15
1196,117.45
1197,117.37
1198,116.62
1199,116.5
1200,116.11
1201,115.89
1202,112
1203,116.03
1204,112.41
1205,114.13
1206,115.89
1207,113.48
1208,114.21
1209,114.95
1210,110.9
1211,115.77
1212,119.92
1213,114.65
1214,114.65
1215,116.8
1216,116.79
1217,116.31
1218,117.1
1219,116.57
1220,113.68
1221,119.61
1222,116.22
1223,116.48
1224,114.69
1225,113.68
1226,117.81
1227,113.62
1228,115.22
1229,118.73
1230,110.71
1231,112.05
1232,115.54
1233,116.48
1234,112.03
1235,114.74
1236,116.87
1237,113.33
1238,111.64
1239,114.44
1240,117.18
1241,114.5
1242,115.39
1243,113.99
1244,116.51
1245,116.51
1246,117.28
1247,118.53
1248,114.27
1249,115.04
1250,115.04
1251,116.66
1252,117.37
1253,113.96
1254,113.96
1255,113.74
1256,118.13
1257,118.13
1258,119.12
1259,116.42
1260,118.25
1261,114.03
1262,112.37
1263,113.83
1264,114.88
1265,117.05
1266,117.58
1267,116.48
